1.050000000000000000e+01
2.525000000000000000e+01
1.850000000000000000e+01
1.875000000000000000e+01
2.225000000000000000e+01
1.450000000000000000e+01
1.050000000000000000e+01
2.625000000000000000e+01
1.700000000000000000e+01
1.675000000000000000e+01
1.700000000000000000e+01
1.725000000000000000e+01
1.675000000000000000e+01
1.725000000000000000e+01
1.675000000000000000e+01
1.675000000000000000e+01
2.650000000000000000e+01
1.625000000000000000e+01
1.325000000000000000e+01
2.175000000000000000e+01
6.500000000000000000e+00
2.025000000000000000e+01
1.975000000000000000e+01
1.950000000000000000e+01
2.050000000000000000e+01
2.000000000000000000e+01
2.025000000000000000e+01
2.050000000000000000e+01
2.025000000000000000e+01
2.000000000000000000e+01
2.000000000000000000e+01
1.975000000000000000e+01
1.950000000000000000e+01
1.875000000000000000e+01
1.900000000000000000e+01
1.925000000000000000e+01
1.975000000000000000e+01
1.950000000000000000e+01
1.950000000000000000e+01
1.900000000000000000e+01
2.325000000000000000e+01
1.925000000000000000e+01
1.875000000000000000e+01
1.900000000000000000e+01
1.925000000000000000e+01
1.900000000000000000e+01
1.975000000000000000e+01
1.950000000000000000e+01
2.725000000000000000e+01
2.425000000000000000e+01
2.175000000000000000e+01
2.075000000000000000e+01
2.050000000000000000e+01
2.100000000000000000e+01
2.250000000000000000e+01
2.475000000000000000e+01
2.875000000000000000e+01
2.925000000000000000e+01
2.700000000000000000e+01
2.650000000000000000e+01
2.575000000000000000e+01
2.650000000000000000e+01
2.800000000000000000e+01
2.850000000000000000e+01
